Channel,Hardware Channel,WindowStartIdx,WindowEndIdx,WindowStartSec,WindowEndSec,Mean,Std,Skewness,Day,Experiment,Wavelength,SkinTone,Orientation,Pol
Unpolarized_A_IR,C4,125,375,5.0,15.0,2.2737367544323206e-16,113.20882677332412,-0.3861472958480024,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,150,400,6.0,16.0,-9.094947017729285e-16,113.61894634601394,-0.5097559231821881,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,175,425,7.0,17.0,-5.6843418860808095e-16,112.95945390607166,-0.4245548389591549,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,200,450,8.0,18.0,-2.7284841053187848e-15,113.84957337673718,-0.4121337328452454,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,225,475,9.0,19.0,1.1368683772161603e-16,114.06578261651865,-0.4408802612097037,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,250,500,10.0,20.0,-9.094947017729285e-16,114.0386156010758,-0.3459136606790017,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,275,525,11.0,21.0,1.2221335055073722e-15,113.20853750585884,-0.4478148662152466,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,300,550,12.0,22.0,3.4106051316484808e-15,112.95413553141128,-1.0728684754633102,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,325,575,13.0,23.0,-6.252776074688881e-16,60.43138847800734,-1.696167593263558,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,350,600,14.0,24.0,4.547473508864641e-16,33.88378783171706,0.1276054933620587,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,375,625,15.0,25.0,1.70530256582424e-16,32.23489496329212,0.1295723579593994,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,400,650,16.0,26.0,1.1368683772161603e-16,32.07671178628073,0.1231645518050194,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,425,675,17.0,27.0,-7.958078640513122e-16,32.31620668323742,0.2962290469681645,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,450,700,18.0,28.0,2.2737367544323206e-16,32.17198762580487,-0.6820166885340235,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,475,725,19.0,29.0,-1.1368683772161603e-16,28.76236383933168,-0.2267173193131882,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,500,750,20.0,30.0,-6.821210263296962e-16,29.074502906942215,-0.2869300796190613,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,525,775,21.0,31.0,2.2737367544323206e-16,29.862883888633956,-0.3260297525024538,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,550,800,22.0,32.0,-2.2737367544323206e-16,30.481119964458603,-0.2596150033518738,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_IR,C4,575,825,23.0,33.0,-2.2737367544323206e-16,32.36477195204233,-0.2037148387272578,Day_4,Experiment_3,IR,Dark,0,Un. Pol
