ts,user_id,device_id,source,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,time_s
2026-03-13 17:00:06.153000+00:00,0,0,0,15636,0,31297,27294,32703,230,12366,0,48342,25061,84978,2972,104996,20308,28357,169846,29050,2820,86779,4351,39021,172866,69061,3083,47.011
2026-03-13 17:00:06.193000+00:00,0,0,0,15691,0,31317,27329,32715,231,12385,0,48337,25030,84957,2973,105045,20297,28314,169802,29029,2813,86767,4348,38971,172787,69001,3073,47.051
2026-03-13 17:00:06.233000+00:00,0,0,0,15731,0,31333,27372,32724,230,12384,0,48307,24998,84897,2972,105057,20269,28288,169773,29011,2807,86730,4347,38915,172689,68913,3059,47.091
2026-03-13 17:00:06.273000+00:00,0,0,0,15748,0,31348,27420,32733,233,12363,0,48271,24977,84834,2975,105011,20231,28287,169758,28991,2804,86668,4350,38869,172593,68809,3046,47.131
2026-03-13 17:00:06.313000+00:00,0,0,0,15758,0,31373,27462,32745,239,12340,0,48243,24956,84770,2978,104933,20184,28303,169733,28966,2808,86584,4353,38824,172481,68682,3039,47.171
2026-03-13 17:00:06.353000+00:00,0,0,0,15771,0,31409,27491,32758,248,12325,0,48222,24928,84688,2980,104860,20127,28321,169686,28949,2810,86484,4350,38767,172344,68543,3030,47.211
2026-03-13 17:00:06.393000+00:00,0,0,0,15780,0,31450,27513,32775,258,12312,0,48219,24899,84632,2986,104807,20072,28333,169626,28958,2804,86393,4339,38720,172225,68457,3015,47.251
2026-03-13 17:00:06.433000+00:00,0,0,0,15787,0,31491,27533,32801,263,12303,0,48248,24882,84668,2998,104778,20036,28333,169585,28988,2799,86340,4328,38707,172173,68472,3005,47.291
2026-03-13 17:00:06.473000+00:00,0,0,0,15809,0,31528,27559,32839,258,12307,0,48294,24882,84782,3003,104774,20029,28332,169589,29021,2804,86328,4320,38724,172183,68559,3011,47.331
2026-03-13 17:00:06.513000+00:00,0,0,0,15828,0,31558,27585,32880,246,12312,0,48331,24899,84902,2999,104785,20055,28346,169628,29049,2815,86334,4320,38760,172221,68663,3026,47.371
2026-03-13 17:00:06.553000+00:00,0,0,0,15813,0,31564,27569,32897,243,12317,0,48350,24935,84969,2995,104798,20122,28383,169669,29084,2817,86356,4333,38812,172276,68774,3041,47.411
2026-03-13 17:00:06.593000+00:00,0,0,0,15745,0,31515,27459,32859,241,12335,0,48349,24988,84970,2988,104805,20227,28439,169680,29118,2815,86415,4358,38889,172376,68907,3058,47.451
2026-03-13 17:00:06.633000+00:00,0,0,0,15627,0,31399,27266,32753,230,12356,0,48339,25048,84940,2971,104796,20342,28481,169643,29116,2818,86497,4385,38990,172517,69049,3081,47.491
2026-03-13 17:00:06.673000+00:00,0,0,0,15501,0,31260,27081,32624,219,12359,0,48330,25089,84922,2959,104765,20424,28466,169563,29066,2821,86552,4398,39071,172628,69148,3099,47.531
2026-03-13 17:00:06.713000+00:00,0,0,0,15427,0,31161,26987,32535,219,12348,0,48330,25097,84920,2964,104720,20436,28392,169464,28995,2814,86561,4387,39095,172643,69168,3097,47.571
2026-03-13 17:00:06.753000+00:00,0,0,0,15422,0,31123,26982,32498,229,12340,0,48338,25077,84914,2978,104666,20384,28303,169378,28939,2801,86538,4366,39068,172577,69123,3079,47.611
2026-03-13 17:00:06.793000+00:00,0,0,0,15451,0,31129,27019,32494,237,12334,0,48349,25044,84899,2989,104607,20317,28237,169331,28912,2793,86501,4351,39023,172486,69060,3061,47.651
2026-03-13 17:00:06.833000+00:00,0,0,0,15473,0,31153,27058,32509,238,12315,0,48358,25013,84896,2992,104562,20264,28204,169321,28912,2791,86458,4343,38983,172414,69018,3054,47.691
2026-03-13 17:00:06.873000+00:00,0,0,0,15489,0,31178,27102,32545,232,12301,0,48355,25006,84919,2986,104568,20233,28211,169340,28933,2795,86426,4342,38963,172382,69006,3055,47.731
2026-03-13 17:00:06.913000+00:00,0,0,0,15532,0,31207,27156,32592,223,12321,0,48341,25026,84950,2973,104636,20229,28249,169368,28965,2805,86428,4345,38964,172378,69008,3061,47.771
2026-03-13 17:00:06.953000+00:00,0,0,0,15584,0,31239,27204,32628,220,12351,0,48331,25046,84964,2967,104712,20236,28285,169377,28992,2817,86445,4342,38966,172366,69005,3068,47.811
2026-03-13 17:00:06.993000+00:00,0,0,0,15611,0,31268,27233,32644,227,12354,0,48326,25036,84953,2973,104753,20232,28289,169364,29000,2826,86437,4334,38950,172326,68985,3072,47.851
2026-03-13 17:00:07.033000+00:00,0,0,0,15630,0,31284,27248,32652,233,12341,0,48315,24996,84933,2979,104767,20218,28266,169356,28991,2827,86407,4334,38919,172270,68947,3070,47.891
2026-03-13 17:00:07.073000+00:00,0,0,0,15655,0,31291,27274,32665,226,12329,0,48293,24957,84919,2973,104762,20204,28247,169369,28972,2827,86367,4342,38891,172209,68901,3068,47.931
2026-03-13 17:00:07.113000+00:00,0,0,0,15677,0,31301,27324,32682,216,12314,0,48272,24943,84916,2963,104740,20197,28247,169386,28951,2832,86322,4349,38874,172149,68855,3071,47.971
2026-03-13 17:00:07.153000+00:00,0,0,0,15684,0,31321,27392,32699,209,12289,0,48263,24955,84919,2959,104711,20199,28262,169389,28937,2840,86276,4352,38864,172093,68818,3074,48.011
2026-03-13 17:00:07.193000+00:00,0,0,0,15686,0,31352,27456,32718,211,12261,0,48267,24968,84926,2964,104688,20198,28279,169387,28944,2841,86229,4346,38851,172043,68799,3072,48.051
2026-03-13 17:00:07.233000+00:00,0,0,0,15700,0,31388,27496,32746,221,12246,0,48281,24962,84934,2977,104687,20187,28287,169403,28970,2835,86190,4334,38831,172004,68796,3067,48.091
2026-03-13 17:00:07.273000+00:00,0,0,0,15732,0,31421,27517,32783,231,12251,0,48295,24939,84954,2988,104715,20172,28292,169452,28994,2831,86171,4321,38814,171982,68797,3065,48.131
2026-03-13 17:00:07.313000+00:00,0,0,0,15769,0,31450,27535,32819,234,12264,0,48307,24918,84981,2989,104757,20158,28299,169516,29008,2829,86166,4311,38805,171976,68799,3059,48.171
2026-03-13 17:00:07.353000+00:00,0,0,0,15786,0,31481,27559,32845,235,12260,0,48321,24903,85000,2992,104777,20151,28305,169565,29023,2819,86151,4305,38800,171974,68809,3047,48.211
2026-03-13 17:00:07.393000+00:00,0,0,0,15777,0,31510,27589,32867,238,12233,0,48329,24891,85014,2999,104767,20160,28314,169599,29039,2806,86120,4309,38799,171978,68826,3034,48.251
2026-03-13 17:00:07.433000+00:00,0,0,0,15768,0,31528,27623,32894,235,12204,0,48319,24886,85029,2997,104754,20191,28332,169635,29049,2804,86092,4325,38801,171991,68833,3034,48.291
2026-03-13 17:00:07.473000+00:00,0,0,0,15773,0,31541,27647,32923,227,12199,0,48299,24891,85027,2984,104760,20230,28357,169680,29063,2811,86090,4345,38803,172016,68827,3041,48.331
2026-03-13 17:00:07.513000+00:00,0,0,0,15775,0,31541,27614,32931,229,12229,0,48286,24916,84988,2977,104793,20270,28396,169718,29097,2816,86132,4362,38819,172078,68841,3049,48.371
2026-03-13 17:00:07.553000+00:00,0,0,0,15735,0,31497,27477,32881,240,12290,0,48294,24970,84942,2981,104845,20315,28453,169719,29129,2819,86224,4375,38882,172206,68918,3064,48.411
2026-03-13 17:00:07.593000+00:00,0,0,0,15650,0,31395,27261,32757,246,12361,0,48328,25043,84930,2985,104881,20360,28493,169647,29113,2824,86343,4382,38991,172372,69046,3086,48.451
2026-03-13 17:00:07.633000+00:00,0,0,0,15567,0,31270,27067,32607,240,12418,0,48371,25100,84952,2982,104874,20383,28472,169513,29042,2828,86437,4379,39085,172483,69144,3103,48.491
2026-03-13 17:00:07.673000+00:00,0,0,0,15516,0,31178,26962,32494,230,12437,0,48407,25107,84979,2978,104813,20364,28386,169375,28949,2833,86459,4367,39111,172470,69149,3110,48.531
2026-03-13 17:00:07.713000+00:00,0,0,0,15487,0,31144,26941,32436,232,12411,0,48437,25070,84993,2986,104725,20316,28281,169267,28877,2837,86411,4352,39074,172354,69092,3108,48.571
2026-03-13 17:00:07.753000+00:00,0,0,0,15483,0,31154,26969,32431,247,12371,0,48447,25019,84989,3004,104652,20274,28210,169201,28848,2834,86336,4342,39012,172210,69019,3098,48.611
2026-03-13 17:00:07.793000+00:00,0,0,0,15498,0,31185,27024,32474,259,12339,0,48428,24980,84968,3013,104598,20260,28193,169182,28861,2822,86268,4339,38951,172107,68949,3078,48.651
2026-03-13 17:00:07.833000+00:00,0,0,0,15503,0,31222,27093,32546,254,12305,0,48386,24973,84929,2998,104547,20271,28222,169209,28897,2810,86211,4339,38900,172061,68879,3060,48.691
2026-03-13 17:00:07.873000+00:00,0,0,0,15497,0,31257,27159,32618,236,12271,0,48335,24988,84872,2967,104514,20285,28272,169246,28937,2805,86171,4339,38862,172042,68809,3048,48.731
2026-03-13 17:00:07.913000+00:00,0,0,0,15500,0,31296,27205,32671,224,12252,0,48291,24993,84801,2944,104511,20290,28302,169248,28968,2804,86151,4337,38823,172017,68734,3039,48.771
2026-03-13 17:00:07.953000+00:00,0,0,0,15514,0,31343,27231,32707,234,12239,0,48265,24968,84727,2946,104507,20285,28289,169206,28981,2802,86129,4333,38765,171972,68654,3029,48.811
2026-03-13 17:00:07.993000+00:00,0,0,0,15531,0,31385,27259,32728,261,12222,0,48246,24928,84663,2970,104489,20266,28259,169153,28981,2795,86091,4328,38705,171904,68574,3015,48.851
2026-03-13 17:00:08.033000+00:00,0,0,0,15548,0,31402,27299,32736,287,12200,0,48220,24892,84618,2996,104457,20228,28249,169120,28970,2787,86036,4326,38670,171816,68504,3000,48.891
2026-03-13 17:00:08.073000+00:00,0,0,0,15573,0,31406,27346,32742,298,12184,0,48193,24867,84596,3009,104431,20180,28261,169112,28954,2788,85981,4327,38663,171721,68448,2996,48.931
2026-03-13 17:00:08.113000+00:00,0,0,0,15615,0,31417,27392,32758,293,12187,0,48181,24854,84603,3008,104438,20138,28273,169121,28945,2795,85944,4325,38661,171644,68418,3005,48.971
2026-03-13 17:00:08.153000+00:00,0,0,0,15655,0,31439,27435,32787,278,12193,0,48181,24850,84632,2995,104470,20107,28273,169140,28951,2800,85927,4317,38647,171602,68417,3013,49.011
2026-03-13 17:00:08.194000+00:00,0,0,0,15684,0,31462,27483,32821,260,12192,0,48184,24859,84664,2979,104511,20085,28270,169164,28964,2800,85922,4304,38628,171581,68426,3012,49.052
2026-03-13 17:00:08.234000+00:00,0,0,0,15718,0,31486,27532,32847,250,12202,0,48187,24870,84675,2970,104553,20070,28273,169194,28979,2798,85921,4293,38612,171557,68424,3005,49.092
2026-03-13 17:00:08.274000+00:00,0,0,0,15756,0,31518,27562,32863,252,12217,0,48194,24858,84662,2974,104575,20055,28278,169233,29000,2794,85909,4288,38593,171522,68409,2996,49.132
2026-03-13 17:00:08.314000+00:00,0,0,0,15784,0,31549,27574,32875,261,12222,0,48200,24827,84646,2986,104580,20039,28282,169269,29027,2789,85882,4287,38568,171482,68392,2991,49.172
2026-03-13 17:00:08.354000+00:00,0,0,0,15819,0,31569,27589,32889,266,12230,0,48196,24797,84646,2993,104599,20029,28290,169293,29043,2787,85861,4291,38548,171445,68378,2991,49.212
2026-03-13 17:00:08.394000+00:00,0,0,0,15867,0,31586,27618,32910,267,12250,0,48188,24780,84661,2993,104632,20031,28301,169311,29044,2788,85847,4296,38538,171417,68361,2993,49.252
2026-03-13 17:00:08.434000+00:00,0,0,0,15895,0,31612,27658,32935,270,12253,0,48184,24780,84666,2993,104651,20047,28319,169330,29041,2791,85825,4297,38535,171393,68342,2995,49.292
2026-03-13 17:00:08.474000+00:00,0,0,0,15866,0,31639,27682,32953,270,12226,0,48182,24805,84647,2988,104640,20066,28359,169359,29056,2801,85794,4297,38547,171391,68341,3002,49.332
2026-03-13 17:00:08.514000+00:00,0,0,0,15773,0,31637,27629,32946,261,12196,0,48186,24856,84617,2972,104599,20082,28433,169401,29096,2810,85788,4302,38594,171466,68399,3011,49.372
2026-03-13 17:00:08.554000+00:00,0,0,0,15648,0,31577,27461,32886,246,12205,0,48208,24918,84594,2951,104544,20108,28505,169407,29132,2809,85845,4317,38677,171629,68520,3021,49.412
2026-03-13 17:00:08.594000+00:00,0,0,0,15553,0,31460,27238,32771,230,12262,0,48242,24969,84586,2932,104497,20157,28518,169319,29113,2809,85953,4341,38763,171794,68646,3033,49.452
2026-03-13 17:00:08.634000+00:00,0,0,0,15520,0,31329,27081,32656,221,12329,0,48276,24996,84601,2925,104482,20211,28463,169172,29046,2814,86051,4363,38813,171865,68713,3045,49.492
2026-03-13 17:00:08.674000+00:00,0,0,0,15521,0,31239,27043,32594,225,12350,0,48310,24997,84633,2933,104490,20231,28381,169060,28982,2819,86078,4366,38815,171834,68714,3046,49.532
2026-03-13 17:00:08.714000+00:00,0,0,0,15533,0,31223,27084,32593,234,12329,0,48332,24969,84662,2944,104496,20211,28315,169028,28956,2817,86040,4353,38783,171751,68679,3038,49.572
2026-03-13 17:00:08.754000+00:00,0,0,0,15563,0,31277,27146,32626,241,12308,0,48331,24932,84673,2953,104496,20176,28284,169052,28966,2813,85987,4337,38745,171672,68635,3029,49.612
2026-03-13 17:00:08.794000+00:00,0,0,0,15590,0,31352,27201,32664,252,12296,0,48323,24911,84669,2964,104491,20150,28287,169094,28992,2811,85947,4326,38723,171626,68601,3026,49.652
2026-03-13 17:00:08.834000+00:00,0,0,0,15589,0,31410,27238,32699,264,12277,0,48326,24913,84672,2978,104477,20144,28323,169131,29025,2813,85918,4323,38728,171616,68596,3029,49.692
2026-03-13 17:00:08.874000+00:00,0,0,0,15572,0,31441,27255,32726,268,12254,0,48337,24920,84693,2985,104466,20144,28374,169148,29053,2814,85905,4326,38757,171625,68617,3034,49.732
2026-03-13 17:00:08.914000+00:00,0,0,0,15566,0,31445,27264,32739,260,12243,0,48336,24923,84722,2984,104468,20124,28408,169141,29059,2808,85904,4322,38786,171626,68636,3030,49.772
2026-03-13 17:00:08.954000+00:00,0,0,0,15587,0,31438,27286,32738,247,12246,0,48323,24921,84745,2975,104479,20085,28407,169116,29040,2799,85900,4310,38792,171599,68623,3018,49.812
2026-03-13 17:00:08.994000+00:00,0,0,0,15637,0,31446,27324,32743,234,12262,0,48314,24907,84757,2964,104499,20054,28377,169100,29015,2797,85888,4301,38767,171548,68583,3009,49.852
2026-03-13 17:00:09.034000+00:00,0,0,0,15700,0,31481,27366,32761,224,12280,0,48321,24879,84760,2954,104528,20047,28344,169116,29004,2802,85874,4304,38726,171496,68545,3012,49.892
2026-03-13 17:00:09.074000+00:00,0,0,0,15756,0,31524,27413,32783,226,12290,0,48334,24857,84756,2955,104562,20059,28325,169151,29008,2810,85862,4316,38692,171456,68523,3022,49.932
2026-03-13 17:00:09.114000+00:00,0,0,0,15792,0,31551,27470,32801,235,12286,0,48332,24854,84753,2966,104599,20071,28326,169186,29016,2814,85850,4327,38672,171423,68515,3031,49.972
2026-03-13 17:00:09.154000+00:00,0,0,0,15816,0,31566,27527,32819,238,12281,0,48319,24861,84755,2971,104629,20076,28339,169226,29026,2819,85837,4330,38664,171402,68516,3035,50.012
2026-03-13 17:00:09.194000+00:00,0,0,0,15839,0,31585,27572,32842,239,12282,0,48312,24865,84767,2973,104644,20075,28360,169275,29038,2819,85823,4328,38665,171397,68521,3035,50.052
2026-03-13 17:00:09.234000+00:00,0,0,0,15859,0,31614,27609,32871,247,12280,0,48316,24865,84794,2983,104646,20068,28390,169328,29048,2811,85805,4325,38676,171400,68525,3031,50.092
2026-03-13 17:00:09.274000+00:00,0,0,0,15871,0,31642,27644,32909,258,12270,0,48325,24866,84832,2996,104655,20060,28418,169375,29050,2801,85789,4320,38685,171403,68527,3027,50.132
2026-03-13 17:00:09.314000+00:00,0,0,0,15882,0,31665,27666,32945,258,12263,0,48329,24866,84855,2998,104689,20061,28430,169403,29052,2799,85782,4315,38680,171404,68523,3026,50.172
2026-03-13 17:00:09.354000+00:00,0,0,0,15884,0,31678,27642,32962,249,12275,0,48331,24871,84834,2986,104736,20084,28435,169416,29077,2811,85796,4318,38665,171426,68534,3032,50.212
2026-03-13 17:00:09.394000+00:00,0,0,0,15842,0,31660,27531,32934,236,12307,0,48336,24893,84776,2967,104781,20134,28455,169423,29118,2824,85846,4331,38675,171516,68588,3041,50.252
2026-03-13 17:00:09.434000+00:00,0,0,0,15742,0,31589,27342,32848,222,12343,0,48346,24934,84721,2947,104804,20194,28479,169399,29133,2826,85923,4351,38724,171667,68677,3046,50.292
2026-03-13 17:00:09.474000+00:00,0,0,0,15622,0,31485,27153,32729,213,12358,0,48362,24972,84696,2936,104767,20230,28465,169313,29099,2816,85987,4365,38783,171791,68751,3048,50.332
2026-03-13 17:00:09.514000+00:00,0,0,0,15542,0,31395,27054,32641,215,12349,0,48377,24986,84714,2939,104669,20224,28412,169192,29041,2801,86010,4363,38818,171822,68771,3045,50.372
2026-03-13 17:00:09.554000+00:00,0,0,0,15517,0,31353,27065,32627,220,12321,0,48381,24981,84769,2948,104567,20192,28363,169102,28993,2791,85993,4354,38827,171774,68749,3039,50.412
2026-03-13 17:00:09.594000+00:00,0,0,0,15526,0,31356,27140,32666,231,12282,0,48371,24963,84821,2963,104508,20152,28346,169071,28968,2790,85946,4345,38815,171685,68709,3035,50.452
2026-03-13 17:00:09.634000+00:00,0,0,0,15547,0,31383,27221,32713,248,12246,0,48356,24944,84839,2985,104491,20118,28352,169081,28967,2794,85889,4339,38793,171597,68673,3034,50.492
2026-03-13 17:00:09.674000+00:00,0,0,0,15573,0,31420,27284,32749,259,12233,0,48350,24939,84831,2997,104499,20106,28377,169100,28998,2801,85851,4341,38778,171541,68661,3036,50.532
2026-03-13 17:00:09.714000+00:00,0,0,0,15592,0,31457,27322,32779,248,12237,0,48356,24949,84825,2983,104511,20114,28415,169117,29052,2816,85840,4347,38781,171528,68679,3045,50.572
2026-03-13 17:00:09.754000+00:00,0,0,0,15594,0,31479,27334,32797,226,12235,0,48364,24950,84831,2957,104507,20118,28446,169139,29091,2832,85838,4347,38791,171537,68700,3056,50.612
2026-03-13 17:00:09.794000+00:00,0,0,0,15594,0,31485,27340,32798,211,12222,0,48367,24937,84845,2941,104487,20100,28452,169157,29089,2840,85829,4341,38795,171527,68696,3060,50.652
2026-03-13 17:00:09.834000+00:00,0,0,0,15615,0,31497,27363,32797,209,12216,0,48372,24917,84864,2943,104465,20065,28436,169160,29066,2835,85812,4335,38786,171476,68667,3049,50.692
2026-03-13 17:00:09.874000+00:00,0,0,0,15658,0,31527,27409,32805,216,12218,0,48383,24898,84877,2954,104466,20031,28418,169155,29051,2820,85785,4326,38765,171399,68633,3030,50.732
2026-03-13 17:00:09.914000+00:00,0,0,0,15699,0,31564,27472,32821,226,12216,0,48389,24886,84881,2966,104496,20005,28413,169168,29047,2808,85748,4313,38741,171337,68603,3017,50.772
2026-03-13 17:00:09.954000+00:00,0,0,0,15723,0,31601,27536,32847,239,12198,0,48387,24879,84879,2982,104529,19983,28414,169208,29050,2806,85712,4298,38713,171310,68581,3018,50.812
2026-03-13 17:00:09.994000+00:00,0,0,0,15736,0,31633,27584,32883,251,12173,0,48381,24863,84876,2996,104548,19963,28411,169270,29063,2809,85685,4283,38684,171306,68570,3024,50.852
2026-03-13 17:00:10.034000+00:00,0,0,0,15769,0,31660,27618,32927,256,12172,0,48375,24842,84876,3002,104574,19950,28408,169327,29083,2812,85677,4278,38661,171296,68563,3031,50.892
2026-03-13 17:00:10.074000+00:00,0,0,0,15836,0,31687,27649,32968,252,12206,0,48368,24829,84886,2997,104634,19957,28417,169367,29107,2813,85693,4284,38651,171275,68561,3035,50.932
2026-03-13 17:00:10.114000+00:00,0,0,0,15892,0,31711,27680,32999,243,12236,0,48361,24825,84902,2987,104706,19976,28439,169399,29132,2819,85707,4292,38654,171260,68564,3039,50.972
2026-03-13 17:00:10.154000+00:00,0,0,0,15890,0,31730,27703,33016,235,12224,0,48359,24831,84905,2976,104729,19995,28468,169427,29154,2829,85693,4292,38663,171258,68570,3045,51.012
2026-03-13 17:00:10.194000+00:00,0,0,0,15838,0,31737,27680,33010,230,12203,0,48365,24855,84881,2966,104693,20016,28505,169441,29173,2840,85677,4293,38682,171290,68588,3057,51.052
2026-03-13 17:00:10.234000+00:00,0,0,0,15768,0,31694,27565,32956,225,12232,0,48368,24907,84830,2953,104646,20056,28552,169428,29180,2846,85715,4306,38728,171390,68638,3070,51.092
2026-03-13 17:00:10.274000+00:00,0,0,0,15682,0,31582,27358,32843,222,12296,0,48360,24970,84774,2943,104616,20118,28585,169365,29157,2839,85807,4330,38804,171542,68721,3075,51.132
2026-03-13 17:00:10.314000+00:00,0,0,0,15574,0,31445,27147,32709,224,12328,0,48356,25007,84732,2943,104582,20177,28560,169242,29104,2821,85885,4351,38867,171663,68797,3071,51.172
2026-03-13 17:00:10.354000+00:00,0,0,0,15483,0,31352,27026,32609,228,12309,0,48367,25001,84714,2951,104524,20210,28476,169105,29040,2810,85905,4355,38879,171686,68828,3069,51.212
2026-03-13 17:00:10.394000+00:00,0,0,0,15464,0,31324,27013,32566,231,12292,0,48387,24973,84714,2958,104472,20206,28384,169010,28986,2814,85892,4349,38849,171628,68803,3073,51.252
2026-03-13 17:00:10.434000+00:00,0,0,0,15525,0,31333,27064,32569,231,12311,0,48392,24945,84719,2961,104459,20172,28332,168970,28955,2827,85882,4345,38812,171540,68744,3080,51.292
2026-03-13 17:00:10.474000+00:00,0,0,0,15602,0,31351,27136,32596,232,12337,0,48375,24929,84722,2963,104478,20131,28332,168967,28949,2840,85872,4348,38792,171464,68685,3085,51.332
2026-03-13 17:00:10.514000+00:00,0,0,0,15648,0,31377,27199,32635,241,12345,0,48358,24931,84727,2971,104517,20102,28364,168989,28973,2842,85858,4351,38786,171423,68653,3081,51.372
2026-03-13 17:00:10.554000+00:00,0,0,0,15663,0,31410,27242,32678,250,12339,0,48351,24946,84739,2983,104558,20085,28409,169025,29012,2826,85849,4348,38790,171423,68652,3065,51.412
2026-03-13 17:00:10.594000+00:00,0,0,0,15657,0,31437,27263,32712,246,12324,0,48344,24955,84758,2980,104575,20073,28446,169056,29037,2804,85842,4339,38796,171436,68660,3045,51.452
